,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
1834,Northern Cape,NC093 - Warrenton [Warrenton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1055,56.95
1835,Northern Cape,NC093 - Warrenton [Warrenton],INDEPENDENT,WARD,254,56.95
1836,Northern Cape,NCDMA06 [Namaqualand],AFRICAN NATIONAL CONGRESS,DMA DC 60%,107,59.44
1837,Northern Cape,NCDMA06 [Namaqualand],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,247,59.44
1838,Northern Cape,NCDMA07 [Bo Karoo],AFRICAN NATIONAL CONGRESS,DMA DC 60%,282,56.27
1839,Northern Cape,NCDMA07 [Bo Karoo],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,507,56.27
1840,Northern Cape,NCDMA08 [Benede],AFRICAN NATIONAL CONGRESS,DMA DC 60%,858,53.55
1841,Northern Cape,NCDMA08 [Benede],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,720,53.55
1842,Northern Cape,NCDMA09 [Diamondfields],AFRICAN NATIONAL CONGRESS,DMA DC 60%,337,45.09
1843,Northern Cape,NCDMA09 [Diamondfields],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,202,45.09
1844,Northern Cape,NCDMACB1 [Kalahari CBDC],AFRICAN NATIONAL CONGRESS,DMA DC 60%,1082,48.56
1845,Northern Cape,NCDMACB1 [Kalahari CBDC],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,383,48.56
1846,Northern Cape,NCDMACB1 [Kalahari CBDC],UNITED CHRISTIAN DEMOCRATIC PARTY,DMA DC 60%,33,48.56
1847,Northern Cape,NW1a1 - Segonyana [Kgalagadi],AFRICAN NATIONAL CONGRESS,PR,9371,46.11
1848,Northern Cape,NW1a1 - Segonyana [Kgalagadi],AFRICAN NATIONAL CONGRESS,WARD,9102,46.11
1849,Northern Cape,NW1a1 - Segonyana [Kgalagadi],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,4284,46.11
1850,Northern Cape,NW1a1 - Segonyana [Kgalagadi],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,4232,46.11
1851,Western Cape,Cape Town - City of Cape Town [Cape Town],ABOLITION OF INCOME TAX AND USURY PARTY,PR,489,55.66
1852,Western Cape,Cape Town - City of Cape Town [Cape Town],AFRICA MUSLIM PARTY,PR,8056,55.66
1853,Western Cape,Cape Town - City of Cape Town [Cape Town],AFRICA MUSLIM PARTY,WARD,6484,55.66
1854,Western Cape,Cape Town - City of Cape Town [Cape Town],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,25976,55.66
1855,Western Cape,Cape Town - City of Cape Town [Cape Town],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,27972,55.66
1856,Western Cape,Cape Town - City of Cape Town [Cape Town],AFRICAN NATIONAL CONGRESS,PR,272181,55.66
1857,Western Cape,Cape Town - City of Cape Town [Cape Town],AFRICAN NATIONAL CONGRESS,WARD,268124,55.66
1858,Western Cape,Cape Town - City of Cape Town [Cape Town],AZANIAN PEOPLE'S ORGANISATION,PR,1025,55.66
1859,Western Cape,Cape Town - City of Cape Town [Cape Town],AZANIAN PEOPLE'S ORGANISATION,WARD,1120,55.66
1860,Western Cape,Cape Town - City of Cape Town [Cape Town],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,377885,55.66
1861,Western Cape,Cape Town - City of Cape Town [Cape Town],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,372032,55.66
1862,Western Cape,Cape Town - City of Cape Town [Cape Town],HELDERBERG COMMUNITY CIVIC ORGANIZATION,PR,869,55.66
1863,Western Cape,Cape Town - City of Cape Town [Cape Town],HELDERBERG COMMUNITY CIVIC ORGANIZATION,WARD,625,55.66
1864,Western Cape,Cape Town - City of Cape Town [Cape Town],INDEPENDENT,WARD,14401,55.66
1865,Western Cape,Cape Town - City of Cape Town [Cape Town],INKATHA FREEDOM PARTY,PR,1648,55.66
1866,Western Cape,Cape Town - City of Cape Town [Cape Town],INKATHA FREEDOM PARTY,WARD,2287,55.66
1867,Western Cape,Cape Town - City of Cape Town [Cape Town],MODERATE INDEPENDENT PARTY,PR,2329,55.66
1868,Western Cape,Cape Town - City of Cape Town [Cape Town],MODERATE INDEPENDENT PARTY,WARD,1528,55.66
1869,Western Cape,Cape Town - City of Cape Town [Cape Town],PAN AFRICANIST CONGRESS OF AZANIA,PR,4529,55.66
1870,Western Cape,Cape Town - City of Cape Town [Cape Town],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1873,55.66
1871,Western Cape,Cape Town - City of Cape Town [Cape Town],THE CAPE PEOPLES CONGRESS,PR,1045,55.66
1872,Western Cape,Cape Town - City of Cape Town [Cape Town],THE CAPE PEOPLES CONGRESS,WARD,1071,55.66
1873,Western Cape,Cape Town - City of Cape Town [Cape Town],THE GREEN PARTY OF SOUTH AFRICA,PR,1973,55.66
1874,Western Cape,Cape Town - City of Cape Town [Cape Town],THE GREEN PARTY OF SOUTH AFRICA,WARD,477,55.66
1875,Western Cape,Cape Town - City of Cape Town [Cape Town],UNITED DEMOCRATIC MOVEMENT,PR,11231,55.66
1876,Western Cape,Cape Town - City of Cape Town [Cape Town],UNITED DEMOCRATIC MOVEMENT,WARD,9098,55.66
1877,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN NATIONAL CONGRESS,PR,5746,67.01
1878,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN NATIONAL CONGRESS,WARD,5596,67.01
1879,Western Cape,WC011 - Matzikama [Vredendal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,5620,67.01
1880,Western Cape,WC011 - Matzikama [Vredendal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,5220,67.01
1881,Western Cape,WC011 - Matzikama [Vredendal],INDEPENDENT,WARD,719,67.01
1882,Western Cape,WC012 - Cederberg [Citrusdal],AFRICAN NATIONAL CONGRESS,PR,4789,66.77
1883,Western Cape,WC012 - Cederberg [Citrusdal],AFRICAN NATIONAL CONGRESS,WARD,4793,66.77
1884,Western Cape,WC012 - Cederberg [Citrusdal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,4531,66.77
1885,Western Cape,WC012 - Cederberg [Citrusdal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4450,66.77
1886,Western Cape,WC012 - Cederberg [Citrusdal],INDEPENDENT,WARD,57,66.77
1887,Western Cape,WC012 - Cederberg [Citrusdal],UNITED DEMOCRATIC MOVEMENT,PR,671,66.77
1888,Western Cape,WC012 - Cederberg [Citrusdal],UNITED DEMOCRATIC MOVEMENT,WARD,707,66.77
1889,Western Cape,WC013 - Bergrivier [Velddrif],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,295,73.21
1890,Western Cape,WC013 - Bergrivier [Velddrif],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,271,73.21
1891,Western Cape,WC013 - Bergrivier [Velddrif],AFRICAN NATIONAL CONGRESS,PR,5424,73.21
1892,Western Cape,WC013 - Bergrivier [Velddrif],AFRICAN NATIONAL CONGRESS,WARD,5338,73.21
1893,Western Cape,WC013 - Bergrivier [Velddrif],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,6242,73.21
1894,Western Cape,WC013 - Bergrivier [Velddrif],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,6124,73.21
1895,Western Cape,WC013 - Bergrivier [Velddrif],INDEPENDENT,WARD,224,73.21
1896,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,423,57.77
1897,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,396,57.77
1898,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],AFRICAN NATIONAL CONGRESS,PR,8553,57.77
1899,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],AFRICAN NATIONAL CONGRESS,WARD,7706,57.77
1900,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,7589,57.77
1901,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7395,57.77
1902,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],INDEPENDENT,WARD,1055,57.77
1903,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],SOUTH AFRICAN POLITICAL ALLIANCE,PR,435,57.77
1904,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],SOUTH AFRICAN POLITICAL ALLIANCE,WARD,528,57.77
1905,Western Cape,WC015 - Swartland [Malmesbury],ABBOTSDALE COMMUNITY DEVELOPMENT FORUM/ABBOTSDALE GEMEENSKAP,PR,268,62.37
1906,Western Cape,WC015 - Swartland [Malmesbury],ABBOTSDALE COMMUNITY DEVELOPMENT FORUM/ABBOTSDALE GEMEENSKAP,WARD,194,62.37
1907,Western Cape,WC015 - Swartland [Malmesbury],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,521,62.37
1908,Western Cape,WC015 - Swartland [Malmesbury],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,626,62.37
1909,Western Cape,WC015 - Swartland [Malmesbury],AFRICAN NATIONAL CONGRESS,PR,5919,62.37
1910,Western Cape,WC015 - Swartland [Malmesbury],AFRICAN NATIONAL CONGRESS,WARD,5806,62.37
1911,Western Cape,WC015 - Swartland [Malmesbury],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,10194,62.37
1912,Western Cape,WC015 - Swartland [Malmesbury],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,9896,62.37
1913,Western Cape,WC015 - Swartland [Malmesbury],INDEPENDENT,WARD,214,62.37
1914,Western Cape,WC015 - Swartland [Malmesbury],UNITED DEMOCRATIC MOVEMENT,WARD,71,62.37
1915,Western Cape,WC015 - Swartland [Malmesbury],VERENIGDE GEMEENSKAP ORGANISASIE,PR,648,62.37
1916,Western Cape,WC015 - Swartland [Malmesbury],VERENIGDE GEMEENSKAP ORGANISASIE,WARD,760,62.37
1917,Western Cape,WC022 - Witzenberg [Ceres],AFRICAN NATIONAL CONGRESS,PR,7508,57.49
1918,Western Cape,WC022 - Witzenberg [Ceres],AFRICAN NATIONAL CONGRESS,WARD,7567,57.49
1919,Western Cape,WC022 - Witzenberg [Ceres],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,7408,57.49
1920,Western Cape,WC022 - Witzenberg [Ceres],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7106,57.49
1921,Western Cape,WC022 - Witzenberg [Ceres],INDEPENDENT,WARD,379,57.49
1922,Western Cape,WC022 - Witzenberg [Ceres],PAN AFRICANIST CONGRESS OF AZANIA,PR,664,57.49
1923,Western Cape,WC022 - Witzenberg [Ceres],PAN AFRICANIST CONGRESS OF AZANIA,WARD,496,57.49
1924,Western Cape,WC022 - Witzenberg [Ceres],UNITED DEMOCRATIC MOVEMENT,PR,279,57.49
1925,Western Cape,WC022 - Witzenberg [Ceres],UNITED DEMOCRATIC MOVEMENT,WARD,206,57.49
1926,Western Cape,WC022 - Witzenberg [Ceres],WITZENBERG ONAFHANKLIKE VERENIGING,PR,1552,57.49
1927,Western Cape,WC022 - Witzenberg [Ceres],WITZENBERG ONAFHANKLIKE VERENIGING,WARD,1649,57.49
1928,Western Cape,WC023 - Drakenstein [Paarl],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,2272,55.4
1929,Western Cape,WC023 - Drakenstein [Paarl],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,2344,55.4
1930,Western Cape,WC023 - Drakenstein [Paarl],AFRICAN NATIONAL CONGRESS,PR,22273,55.4
1931,Western Cape,WC023 - Drakenstein [Paarl],AFRICAN NATIONAL CONGRESS,WARD,21984,55.4
1932,Western Cape,WC023 - Drakenstein [Paarl],ALLIANCE FOR THE COMMUNITY,PR,1776,55.4
1933,Western Cape,WC023 - Drakenstein [Paarl],ALLIANCE FOR THE COMMUNITY,WARD,2175,55.4
1934,Western Cape,WC023 - Drakenstein [Paarl],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,23970,55.4
1935,Western Cape,WC023 - Drakenstein [Paarl],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,23166,55.4
1936,Western Cape,WC023 - Drakenstein [Paarl],INDEPENDENT,WARD,1577,55.4
1937,Western Cape,WC023 - Drakenstein [Paarl],INKATHA FREEDOM PARTY,PR,364,55.4
1938,Western Cape,WC023 - Drakenstein [Paarl],INKATHA FREEDOM PARTY,WARD,113,55.4
1939,Western Cape,WC023 - Drakenstein [Paarl],UNITED DEMOCRATIC MOVEMENT,PR,691,55.4
1940,Western Cape,WC023 - Drakenstein [Paarl],UNITED DEMOCRATIC MOVEMENT,WARD,517,55.4
1941,Western Cape,WC024 - Stellenbosch [Stellenbosch],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1421,56.85
1942,Western Cape,WC024 - Stellenbosch [Stellenbosch],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1515,56.85
1943,Western Cape,WC024 - Stellenbosch [Stellenbosch],AFRICAN NATIONAL CONGRESS,PR,12128,56.85
1944,Western Cape,WC024 - Stellenbosch [Stellenbosch],AFRICAN NATIONAL CONGRESS,WARD,12032,56.85
1945,Western Cape,WC024 - Stellenbosch [Stellenbosch],ALLIANCE FOR THE COMMUNITY,PR,1494,56.85
1946,Western Cape,WC024 - Stellenbosch [Stellenbosch],ALLIANCE FOR THE COMMUNITY,WARD,1848,56.85
1947,Western Cape,WC024 - Stellenbosch [Stellenbosch],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,12985,56.85
1948,Western Cape,WC024 - Stellenbosch [Stellenbosch],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,12426,56.85
1949,Western Cape,WC024 - Stellenbosch [Stellenbosch],INDEPENDENT,WARD,433,56.85
1950,Western Cape,WC024 - Stellenbosch [Stellenbosch],KAYAMANDI COMMUNITY ALLIANCE,PR,515,56.85
1951,Western Cape,WC024 - Stellenbosch [Stellenbosch],KAYAMANDI COMMUNITY ALLIANCE,WARD,384,56.85
1952,Western Cape,WC024 - Stellenbosch [Stellenbosch],UNITED DEMOCRATIC MOVEMENT,PR,1110,56.85
1953,Western Cape,WC024 - Stellenbosch [Stellenbosch],UNITED DEMOCRATIC MOVEMENT,WARD,1015,56.85
1954,Western Cape,WC025 - Breede Valley [Worcester],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,724,58.7
1955,Western Cape,WC025 - Breede Valley [Worcester],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,182,58.7
1956,Western Cape,WC025 - Breede Valley [Worcester],AFRICAN NATIONAL CONGRESS,PR,15711,58.7
1957,Western Cape,WC025 - Breede Valley [Worcester],AFRICAN NATIONAL CONGRESS,WARD,15852,58.7
1958,Western Cape,WC025 - Breede Valley [Worcester],BREEDEVALLEI ONAFHANKLIK,PR,2386,58.7
1959,Western Cape,WC025 - Breede Valley [Worcester],BREEDEVALLEI ONAFHANKLIK,WARD,2537,58.7
1960,Western Cape,WC025 - Breede Valley [Worcester],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,15358,58.7
1961,Western Cape,WC025 - Breede Valley [Worcester],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,15388,58.7
1962,Western Cape,WC025 - Breede Valley [Worcester],INDEPENDENT,WARD,469,58.7
1963,Western Cape,WC025 - Breede Valley [Worcester],THE CAPE PEOPLES CONGRESS,PR,242,58.7
1964,Western Cape,WC025 - Breede Valley [Worcester],THE CAPE PEOPLES CONGRESS,WARD,73,58.7
1965,Western Cape,WC026 - Breede River/Winelands [Robertson],AFRICAN NATIONAL CONGRESS,PR,6275,60.16
1966,Western Cape,WC026 - Breede River/Winelands [Robertson],AFRICAN NATIONAL CONGRESS,WARD,6088,60.16
1967,Western Cape,WC026 - Breede River/Winelands [Robertson],ALLIANCE FOR THE COMMUNITY,PR,591,60.16
1968,Western Cape,WC026 - Breede River/Winelands [Robertson],ALLIANCE FOR THE COMMUNITY,WARD,652,60.16
1969,Western Cape,WC026 - Breede River/Winelands [Robertson],CIVIC ALLIANSIE/ALLIANCE,PR,1330,60.16
1970,Western Cape,WC026 - Breede River/Winelands [Robertson],CIVIC ALLIANSIE/ALLIANCE,WARD,1333,60.16
1971,Western Cape,WC026 - Breede River/Winelands [Robertson],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,7799,60.16
1972,Western Cape,WC026 - Breede River/Winelands [Robertson],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7393,60.16
1973,Western Cape,WC026 - Breede River/Winelands [Robertson],INDEPENDENT,WARD,482,60.16
1974,Western Cape,WC026 - Breede River/Winelands [Robertson],PEOPLE'S FORUM,PR,925,60.16
1975,Western Cape,WC026 - Breede River/Winelands [Robertson],PEOPLE'S FORUM,WARD,960,60.16
1976,Western Cape,WC031 - Theewaterskloof [Caledon],AFRICAN NATIONAL CONGRESS,PR,8325,55.1
1977,Western Cape,WC031 - Theewaterskloof [Caledon],AFRICAN NATIONAL CONGRESS,WARD,8257,55.1
1978,Western Cape,WC031 - Theewaterskloof [Caledon],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,8722,55.1
1979,Western Cape,WC031 - Theewaterskloof [Caledon],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,8296,55.1
1980,Western Cape,WC031 - Theewaterskloof [Caledon],INDEPENDENT,WARD,689,55.1
1981,Western Cape,WC031 - Theewaterskloof [Caledon],THE CAPE PEOPLES CONGRESS,PR,617,55.1
1982,Western Cape,WC031 - Theewaterskloof [Caledon],THE CAPE PEOPLES CONGRESS,WARD,710,55.1
1983,Western Cape,WC031 - Theewaterskloof [Caledon],UNITED DEMOCRATIC MOVEMENT,PR,396,55.1
1984,Western Cape,WC031 - Theewaterskloof [Caledon],UNITED DEMOCRATIC MOVEMENT,WARD,151,55.1
1985,Western Cape,WC032 - Overstrand [Greater Hermanus],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,850,65.91
1986,Western Cape,WC032 - Overstrand [Greater Hermanus],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,843,65.91
1987,Western Cape,WC032 - Overstrand [Greater Hermanus],AFRICAN NATIONAL CONGRESS,PR,4604,65.91
1988,Western Cape,WC032 - Overstrand [Greater Hermanus],AFRICAN NATIONAL CONGRESS,WARD,4521,65.91
1989,Western Cape,WC032 - Overstrand [Greater Hermanus],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,11168,65.91
1990,Western Cape,WC032 - Overstrand [Greater Hermanus],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,11060,65.91
1991,Western Cape,WC032 - Overstrand [Greater Hermanus],INDEPENDENT,WARD,149,65.91
1992,Western Cape,WC032 - Overstrand [Greater Hermanus],UNITED DEMOCRATIC MOVEMENT,WARD,34,65.91
1993,Western Cape,WC033 - Cape Agulhas [Bredasdorp],AFRICAN NATIONAL CONGRESS,PR,3411,71.43
1994,Western Cape,WC033 - Cape Agulhas [Bredasdorp],AFRICAN NATIONAL CONGRESS,WARD,3279,71.43
1995,Western Cape,WC033 - Cape Agulhas [Bredasdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,4975,71.43
1996,Western Cape,WC033 - Cape Agulhas [Bredasdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4385,71.43
1997,Western Cape,WC033 - Cape Agulhas [Bredasdorp],INDEPENDENT,WARD,734,71.43
1998,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],AFRICAN NATIONAL CONGRESS,PR,3433,69.79
1999,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],AFRICAN NATIONAL CONGRESS,WARD,3393,69.79
2000,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3692,69.79
2001,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3589,69.79
2002,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],INDEPENDENT,WARD,108,69.79
2003,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],PAN AFRICANIST CONGRESS OF AZANIA,PR,399,69.79
2004,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],PAN AFRICANIST CONGRESS OF AZANIA,WARD,423,69.79
2005,Western Cape,WC041 - Kannaland [Ladismith],AFRICAN NATIONAL CONGRESS,PR,3136,69.53
2006,Western Cape,WC041 - Kannaland [Ladismith],AFRICAN NATIONAL CONGRESS,WARD,3135,69.53
2007,Western Cape,WC041 - Kannaland [Ladismith],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3359,69.53
2008,Western Cape,WC041 - Kannaland [Ladismith],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3223,69.53
2009,Western Cape,WC041 - Kannaland [Ladismith],INDEPENDENT,WARD,250,69.53
2010,Western Cape,WC041 - Kannaland [Ladismith],PAN AFRICANIST CONGRESS OF AZANIA,PR,432,69.53
2011,Western Cape,WC041 - Kannaland [Ladismith],PAN AFRICANIST CONGRESS OF AZANIA,WARD,363,69.53
2012,Western Cape,WC042 - Langeberg [Heidelberg/Riversdale],AFRICAN NATIONAL CONGRESS,PR,7693,78.39
2013,Western Cape,WC042 - Langeberg [Heidelberg/Riversdale],AFRICAN NATIONAL CONGRESS,WARD,7655,78.39
2014,Western Cape,WC042 - Langeberg [Heidelberg/Riversdale],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,8358,78.39
2015,Western Cape,WC042 - Langeberg [Heidelberg/Riversdale],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,8263,78.39
2016,Western Cape,WC042 - Langeberg [Heidelberg/Riversdale],INDEPENDENT,WARD,104,78.39
2017,Western Cape,WC043 - Mossel Bay [Mossel Bay],AFRICAN NATIONAL CONGRESS,PR,6952,67.61
2018,Western Cape,WC043 - Mossel Bay [Mossel Bay],AFRICAN NATIONAL CONGRESS,WARD,6645,67.61
2019,Western Cape,WC043 - Mossel Bay [Mossel Bay],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,11321,67.61
2020,Western Cape,WC043 - Mossel Bay [Mossel Bay],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,11168,67.61
2021,Western Cape,WC043 - Mossel Bay [Mossel Bay],INDEPENDENT,WARD,539,67.61
2022,Western Cape,WC043 - Mossel Bay [Mossel Bay],MOSSELBAAI GEMEENSKAPSFORUM,PR,806,67.61
2023,Western Cape,WC043 - Mossel Bay [Mossel Bay],MOSSELBAAI GEMEENSKAPSFORUM,WARD,875,67.61
2024,Western Cape,WC043 - Mossel Bay [Mossel Bay],UNITED DEMOCRATIC MOVEMENT,PR,251,67.61
2025,Western Cape,WC043 - Mossel Bay [Mossel Bay],UNITED DEMOCRATIC MOVEMENT,WARD,182,67.61
2026,Western Cape,WC044 - George [George],AFRICAN NATIONAL CONGRESS,PR,11505,52.95
2027,Western Cape,WC044 - George [George],AFRICAN NATIONAL CONGRESS,WARD,11534,52.95
2028,Western Cape,WC044 - George [George],COMMUNITY INITIATIVE/GEMEENSKAP INISIATIEF,PR,971,52.95
2029,Western Cape,WC044 - George [George],COMMUNITY INITIATIVE/GEMEENSKAP INISIATIEF,WARD,1090,52.95
2030,Western Cape,WC044 - George [George],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,14182,52.95
2031,Western Cape,WC044 - George [George],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,13781,52.95
2032,Western Cape,WC044 - George [George],GEORGE COMMUNITY INITIATIVE/GEORGE GEMEENSKAPSINISIATIEF,PR,2137,52.95
2033,Western Cape,WC044 - George [George],GEORGE COMMUNITY INITIATIVE/GEORGE GEMEENSKAPSINISIATIEF,WARD,2381,52.95
2034,Western Cape,WC044 - George [George],INDEPENDENT,WARD,278,52.95
2035,Western Cape,WC044 - George [George],UNITED DEMOCRATIC MOVEMENT,PR,316,52.95
2036,Western Cape,WC044 - George [George],UNITED DEMOCRATIC MOVEMENT,WARD,197,52.95
2037,Western Cape,WC045 - Oudtshoorn [Oudtshoorn],AFRICAN NATIONAL CONGRESS,PR,8770,57.57
2038,Western Cape,WC045 - Oudtshoorn [Oudtshoorn],AFRICAN NATIONAL CONGRESS,WARD,8797,57.57
2039,Western Cape,WC045 - Oudtshoorn [Oudtshoorn],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,9054,57.57
2040,Western Cape,WC045 - Oudtshoorn [Oudtshoorn],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,8664,57.57
2041,Western Cape,WC045 - Oudtshoorn [Oudtshoorn],INDEPENDENT,WARD,66,57.57
2042,Western Cape,WC045 - Oudtshoorn [Oudtshoorn],OUDTSHOORN AKSIE 2000,PR,1174,57.57
2043,Western Cape,WC045 - Oudtshoorn [Oudtshoorn],OUDTSHOORN AKSIE 2000,WARD,1328,57.57
2044,Western Cape,WC045 - Oudtshoorn [Oudtshoorn],UNITED INDEPENDENT FRONT,PR,522,57.57
2045,Western Cape,WC045 - Oudtshoorn [Oudtshoorn],UNITED INDEPENDENT FRONT,WARD,602,57.57
2046,Western Cape,WC047 - Plettenberg Bay [Greater Plettenberg Bay],AFRICAN NATIONAL CONGRESS,PR,5525,67.08
2047,Western Cape,WC047 - Plettenberg Bay [Greater Plettenberg Bay],AFRICAN NATIONAL CONGRESS,WARD,5400,67.08
2048,Western Cape,WC047 - Plettenberg Bay [Greater Plettenberg Bay],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3395,67.08
2049,Western Cape,WC047 - Plettenberg Bay [Greater Plettenberg Bay],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3290,67.08
2050,Western Cape,WC047 - Plettenberg Bay [Greater Plettenberg Bay],INDEPENDENT,WARD,333,67.08
2051,Western Cape,WC048 - Knysna [Knysna],AFRICAN NATIONAL CONGRESS,PR,5476,67.02
2052,Western Cape,WC048 - Knysna [Knysna],AFRICAN NATIONAL CONGRESS,WARD,5241,67.02
2053,Western Cape,WC048 - Knysna [Knysna],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,6580,67.02
2054,Western Cape,WC048 - Knysna [Knysna],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,6361,67.02
2055,Western Cape,WC048 - Knysna [Knysna],INDEPENDENT,WARD,1213,67.02
2056,Western Cape,WC048 - Knysna [Knysna],KNYSNA COMMUNITY FORUM,PR,2737,67.02
2057,Western Cape,WC048 - Knysna [Knysna],KNYSNA COMMUNITY FORUM,WARD,1958,67.02
