,Province,Municipality,Party,BallotType,ValidVotesCast,% Voter Turnout
3079,Northern Cape,NC087 - //Khara Hais/Mier,ECONOMIC FREEDOM FIGHTERS,Ward,1529,37.79
3080,Northern Cape,NC087 - //Khara Hais/Mier,INDEPENDENT,Ward,428,37.79
3081,Northern Cape,NC087 - //Khara Hais/Mier,KHOISAN REVOLUTION,PR,426,37.79
3082,Northern Cape,NC087 - //Khara Hais/Mier,KHOISAN REVOLUTION,Ward,277,37.79
3083,Northern Cape,NC087 - //Khara Hais/Mier,PATRIOTIC ALLIANCE,PR,78,37.79
3084,Northern Cape,NC087 - //Khara Hais/Mier,PATRIOTIC ALLIANCE,Ward,47,37.79
3085,Northern Cape,NC087 - //Khara Hais/Mier,VRYHEIDSFRONT PLUS,PR,480,37.79
3086,Northern Cape,NC087 - //Khara Hais/Mier,VRYHEIDSFRONT PLUS,Ward,495,37.79
3087,Northern Cape,NC091 - Sol Plaatje,AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,525,34.34
3088,Northern Cape,NC091 - Sol Plaatje,AFRICAN CHRISTIAN DEMOCRATIC PARTY,Ward,512,34.34
3089,Northern Cape,NC091 - Sol Plaatje,AFRICAN NATIONAL CONGRESS,PR,44757,34.34
3090,Northern Cape,NC091 - Sol Plaatje,AFRICAN NATIONAL CONGRESS,Ward,44158,34.34
3091,Northern Cape,NC091 - Sol Plaatje,AZANIAN PEOPLE'S ORGANISATION,PR,336,34.34
3092,Northern Cape,NC091 - Sol Plaatje,AZANIAN PEOPLE'S ORGANISATION,Ward,192,34.34
3093,Northern Cape,NC091 - Sol Plaatje,CONGRESS  OF THE PEOPLE,PR,1178,34.34
3094,Northern Cape,NC091 - Sol Plaatje,CONGRESS  OF THE PEOPLE,Ward,1191,34.34
3095,Northern Cape,NC091 - Sol Plaatje,DEMOCRATIC ALLIANCE,PR,23128,34.34
3096,Northern Cape,NC091 - Sol Plaatje,DEMOCRATIC ALLIANCE,Ward,22406,34.34
3097,Northern Cape,NC091 - Sol Plaatje,ECONOMIC FREEDOM FIGHTERS,PR,5805,34.34
3098,Northern Cape,NC091 - Sol Plaatje,ECONOMIC FREEDOM FIGHTERS,Ward,5728,34.34
3099,Northern Cape,NC091 - Sol Plaatje,INDEPENDENT,Ward,2357,34.34
3100,Northern Cape,NC091 - Sol Plaatje,VRYHEIDSFRONT PLUS,PR,896,34.34
3101,Northern Cape,NC091 - Sol Plaatje,VRYHEIDSFRONT PLUS,Ward,859,34.34
3102,Northern Cape,NC092 - Dikgatlong,AFRICAN NATIONAL CONGRESS,PR,9078,40.1
3103,Northern Cape,NC092 - Dikgatlong,AFRICAN NATIONAL CONGRESS,Ward,9059,40.1
3104,Northern Cape,NC092 - Dikgatlong,CONGRESS  OF THE PEOPLE,PR,198,40.1
3105,Northern Cape,NC092 - Dikgatlong,CONGRESS  OF THE PEOPLE,Ward,170,40.1
3106,Northern Cape,NC092 - Dikgatlong,DEMOCRATIC ALLIANCE,PR,2410,40.1
3107,Northern Cape,NC092 - Dikgatlong,DEMOCRATIC ALLIANCE,Ward,2363,40.1
3108,Northern Cape,NC092 - Dikgatlong,ECONOMIC FREEDOM FIGHTERS,PR,1680,40.1
3109,Northern Cape,NC092 - Dikgatlong,ECONOMIC FREEDOM FIGHTERS,Ward,1640,40.1
3110,Northern Cape,NC092 - Dikgatlong,INDEPENDENT,Ward,246,40.1
3111,Northern Cape,NC092 - Dikgatlong,VRYHEIDSFRONT PLUS,PR,190,40.1
3112,Northern Cape,NC092 - Dikgatlong,VRYHEIDSFRONT PLUS,Ward,189,40.1
3113,Northern Cape,NC093 - Magareng,AFRICAN NATIONAL CONGRESS,PR,4233,35.16
3114,Northern Cape,NC093 - Magareng,AFRICAN NATIONAL CONGRESS,Ward,4226,35.16
3115,Northern Cape,NC093 - Magareng,CONGRESS  OF THE PEOPLE,PR,118,35.16
3116,Northern Cape,NC093 - Magareng,CONGRESS  OF THE PEOPLE,Ward,92,35.16
3117,Northern Cape,NC093 - Magareng,DEMOCRATIC ALLIANCE,PR,1244,35.16
3118,Northern Cape,NC093 - Magareng,DEMOCRATIC ALLIANCE,Ward,1281,35.16
3119,Northern Cape,NC093 - Magareng,ECONOMIC FREEDOM FIGHTERS,PR,1227,35.16
3120,Northern Cape,NC093 - Magareng,ECONOMIC FREEDOM FIGHTERS,Ward,1205,35.16
3121,Northern Cape,NC093 - Magareng,INDEPENDENT,Ward,75,35.16
3122,Northern Cape,NC093 - Magareng,VRYHEIDSFRONT PLUS,PR,168,35.16
3123,Northern Cape,NC093 - Magareng,VRYHEIDSFRONT PLUS,Ward,145,35.16
3124,Northern Cape,NC094 - Phokwane,AFRICAN INDEPENDENT CONGRESS,PR,730,34.5
3125,Northern Cape,NC094 - Phokwane,AFRICAN INDEPENDENT CONGRESS,Ward,569,34.5
3126,Northern Cape,NC094 - Phokwane,AFRICAN NATIONAL CONGRESS,PR,10876,34.5
3127,Northern Cape,NC094 - Phokwane,AFRICAN NATIONAL CONGRESS,Ward,11069,34.5
3128,Northern Cape,NC094 - Phokwane,AZANIAN PEOPLE'S ORGANISATION,PR,343,34.5
3129,Northern Cape,NC094 - Phokwane,AZANIAN PEOPLE'S ORGANISATION,Ward,374,34.5
3130,Northern Cape,NC094 - Phokwane,CONGRESS  OF THE PEOPLE,PR,274,34.5
3131,Northern Cape,NC094 - Phokwane,CONGRESS  OF THE PEOPLE,Ward,285,34.5
3132,Northern Cape,NC094 - Phokwane,DEMOCRATIC ALLIANCE,PR,3190,34.5
3133,Northern Cape,NC094 - Phokwane,DEMOCRATIC ALLIANCE,Ward,3172,34.5
3134,Northern Cape,NC094 - Phokwane,ECONOMIC FREEDOM FIGHTERS,PR,2339,34.5
3135,Northern Cape,NC094 - Phokwane,ECONOMIC FREEDOM FIGHTERS,Ward,2428,34.5
3136,Northern Cape,NC094 - Phokwane,VRYHEIDSFRONT PLUS,PR,342,34.5
3137,Northern Cape,NC094 - Phokwane,VRYHEIDSFRONT PLUS,Ward,341,34.5
3138,Northern Cape,NC451 - Joe Morolong,AFRICAN NATIONAL CONGRESS,PR,19712,37.97
3139,Northern Cape,NC451 - Joe Morolong,AFRICAN NATIONAL CONGRESS,Ward,19418,37.97
3140,Northern Cape,NC451 - Joe Morolong,CONGRESS  OF THE PEOPLE,PR,642,37.97
3141,Northern Cape,NC451 - Joe Morolong,CONGRESS  OF THE PEOPLE,Ward,456,37.97
3142,Northern Cape,NC451 - Joe Morolong,DEMOCRATIC ALLIANCE,PR,944,37.97
3143,Northern Cape,NC451 - Joe Morolong,DEMOCRATIC ALLIANCE,Ward,991,37.97
3144,Northern Cape,NC451 - Joe Morolong,ECONOMIC FREEDOM FIGHTERS,PR,5682,37.97
3145,Northern Cape,NC451 - Joe Morolong,ECONOMIC FREEDOM FIGHTERS,Ward,5311,37.97
3146,Northern Cape,NC451 - Joe Morolong,INDEPENDENT,Ward,816,37.97
3147,Northern Cape,NC451 - Joe Morolong,UNITED CHRISTIAN DEMOCRATIC PARTY,PR,703,37.97
3148,Northern Cape,NC451 - Joe Morolong,UNITED CHRISTIAN DEMOCRATIC PARTY,Ward,652,37.97
3149,Northern Cape,NC452 - GA-SEGONYANA,AFRICAN NATIONAL CONGRESS,PR,18264,36.92
3150,Northern Cape,NC452 - GA-SEGONYANA,AFRICAN NATIONAL CONGRESS,Ward,17952,36.92
3151,Northern Cape,NC452 - GA-SEGONYANA,CONGRESS  OF THE PEOPLE,PR,550,36.92
3152,Northern Cape,NC452 - GA-SEGONYANA,CONGRESS  OF THE PEOPLE,Ward,782,36.92
3153,Northern Cape,NC452 - GA-SEGONYANA,DEMOCRATIC ALLIANCE,PR,2942,36.92
3154,Northern Cape,NC452 - GA-SEGONYANA,DEMOCRATIC ALLIANCE,Ward,2868,36.92
3155,Northern Cape,NC452 - GA-SEGONYANA,ECONOMIC FREEDOM FIGHTERS,PR,5333,36.92
3156,Northern Cape,NC452 - GA-SEGONYANA,ECONOMIC FREEDOM FIGHTERS,Ward,5178,36.92
3157,Northern Cape,NC452 - GA-SEGONYANA,INDEPENDENT,Ward,715,36.92
3158,Northern Cape,NC452 - GA-SEGONYANA,UNITED CHRISTIAN DEMOCRATIC PARTY,PR,298,36.92
3159,Northern Cape,NC452 - GA-SEGONYANA,UNITED CHRISTIAN DEMOCRATIC PARTY,Ward,222,36.92
3160,Northern Cape,NC452 - GA-SEGONYANA,VRYHEIDSFRONT PLUS,PR,296,36.92
3161,Northern Cape,NC452 - GA-SEGONYANA,VRYHEIDSFRONT PLUS,Ward,267,36.92
3162,Northern Cape,NC453 - GAMAGARA,AFRICAN NATIONAL CONGRESS,PR,6035,27.6
3163,Northern Cape,NC453 - GAMAGARA,AFRICAN NATIONAL CONGRESS,Ward,5736,27.6
3164,Northern Cape,NC453 - GAMAGARA,CONGRESS  OF THE PEOPLE,PR,137,27.6
3165,Northern Cape,NC453 - GAMAGARA,CONGRESS  OF THE PEOPLE,Ward,65,27.6
3166,Northern Cape,NC453 - GAMAGARA,DEMOCRATIC ALLIANCE,PR,4608,27.6
3167,Northern Cape,NC453 - GAMAGARA,DEMOCRATIC ALLIANCE,Ward,4103,27.6
3168,Northern Cape,NC453 - GAMAGARA,ECONOMIC FREEDOM FIGHTERS,PR,724,27.6
3169,Northern Cape,NC453 - GAMAGARA,ECONOMIC FREEDOM FIGHTERS,Ward,709,27.6
3170,Northern Cape,NC453 - GAMAGARA,GAMAGARA COMMUNITY FORUM,PR,198,27.6
3171,Northern Cape,NC453 - GAMAGARA,GAMAGARA COMMUNITY FORUM,Ward,116,27.6
3172,Northern Cape,NC453 - GAMAGARA,INDEPENDENT,Ward,1164,27.6
3173,Northern Cape,NC453 - GAMAGARA,VRYHEIDSFRONT PLUS,PR,311,27.6
3174,Northern Cape,NC453 - GAMAGARA,VRYHEIDSFRONT PLUS,Ward,273,27.6
3175,Western Cape,CPT - City of Cape Town,AFRICA MUSLIM PARTY,PR,1571,42.1
3176,Western Cape,CPT - City of Cape Town,AFRICA MUSLIM PARTY,Ward,1692,42.1
3177,Western Cape,CPT - City of Cape Town,AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,14104,42.1
3178,Western Cape,CPT - City of Cape Town,AFRICAN CHRISTIAN DEMOCRATIC PARTY,Ward,16181,42.1
3179,Western Cape,CPT - City of Cape Town,AFRICAN INDEPENDENT CONGRESS,PR,9515,42.1
3180,Western Cape,CPT - City of Cape Town,AFRICAN INDEPENDENT CONGRESS,Ward,5228,42.1
3181,Western Cape,CPT - City of Cape Town,AFRICAN NATIONAL CONGRESS,PR,305902,42.1
3182,Western Cape,CPT - City of Cape Town,AFRICAN NATIONAL CONGRESS,Ward,302965,42.1
3183,Western Cape,CPT - City of Cape Town,AFRICAN PEOPLE'S CONVENTION,PR,906,42.1
3184,Western Cape,CPT - City of Cape Town,AFRICAN PEOPLE'S CONVENTION,Ward,749,42.1
3185,Western Cape,CPT - City of Cape Town,AL JAMA-AH,PR,6892,42.1
3186,Western Cape,CPT - City of Cape Town,AL JAMA-AH,Ward,9506,42.1
3187,Western Cape,CPT - City of Cape Town,AL SHURA PARTY,PR,685,42.1
3188,Western Cape,CPT - City of Cape Town,AL SHURA PARTY,Ward,1085,42.1
3189,Western Cape,CPT - City of Cape Town,CAPE MUSLIM CONGRESS,PR,3386,42.1
3190,Western Cape,CPT - City of Cape Town,CAPE MUSLIM CONGRESS,Ward,3073,42.1
3191,Western Cape,CPT - City of Cape Town,CAPE PARTY/ KAAPSE PARTY,PR,1760,42.1
3192,Western Cape,CPT - City of Cape Town,CAPE PARTY/ KAAPSE PARTY,Ward,1608,42.1
3193,Western Cape,CPT - City of Cape Town,CHRISTIAN DEMOCRATIC PARTY,PR,1097,42.1
3194,Western Cape,CPT - City of Cape Town,CHRISTIAN DEMOCRATIC PARTY,Ward,318,42.1
3195,Western Cape,CPT - City of Cape Town,COLOURED VOICE,PR,442,42.1
3196,Western Cape,CPT - City of Cape Town,COLOURED VOICE,Ward,420,42.1
3197,Western Cape,CPT - City of Cape Town,CONGRESS  OF THE PEOPLE,PR,3015,42.1
3198,Western Cape,CPT - City of Cape Town,CONGRESS  OF THE PEOPLE,Ward,3175,42.1
3199,Western Cape,CPT - City of Cape Town,DEMOCRATIC ALLIANCE,PR,832624,42.1
3200,Western Cape,CPT - City of Cape Town,DEMOCRATIC ALLIANCE,Ward,831890,42.1
3201,Western Cape,CPT - City of Cape Town,DEMOCRATIC INDEPENDENT PARTY,PR,3472,42.1
3202,Western Cape,CPT - City of Cape Town,DEMOCRATIC INDEPENDENT PARTY,Ward,4049,42.1
3203,Western Cape,CPT - City of Cape Town,ECONOMIC FREEDOM FIGHTERS,PR,38871,42.1
3204,Western Cape,CPT - City of Cape Town,ECONOMIC FREEDOM FIGHTERS,Ward,40243,42.1
3205,Western Cape,CPT - City of Cape Town,INDEPENDENT,Ward,7077,42.1
3206,Western Cape,CPT - City of Cape Town,INDEPENDENT CIVIC ORGANISATION OF SOUTH AFRICA,PR,673,42.1
3207,Western Cape,CPT - City of Cape Town,INDEPENDENT CIVIC ORGANISATION OF SOUTH AFRICA,Ward,799,42.1
3208,Western Cape,CPT - City of Cape Town,INDEPENDENT SPORT PARTY,PR,122,42.1
3209,Western Cape,CPT - City of Cape Town,INDEPENDENT SPORT PARTY,Ward,39,42.1
3210,Western Cape,CPT - City of Cape Town,INKATHA FREEDOM PARTY,PR,378,42.1
3211,Western Cape,CPT - City of Cape Town,INKATHA FREEDOM PARTY,Ward,56,42.1
3212,Western Cape,CPT - City of Cape Town,KHOISAN KINGDOM AND ALL PEOPLE,PR,527,42.1
3213,Western Cape,CPT - City of Cape Town,KHOISAN KINGDOM AND ALL PEOPLE,Ward,243,42.1
3214,Western Cape,CPT - City of Cape Town,KHOISAN REVOLUTION,PR,444,42.1
3215,Western Cape,CPT - City of Cape Town,KHOISAN REVOLUTION,Ward,218,42.1
3216,Western Cape,CPT - City of Cape Town,LOCAL PEOPLE'S PARTY,PR,1056,42.1
3217,Western Cape,CPT - City of Cape Town,LOCAL PEOPLE'S PARTY,Ward,1654,42.1
3218,Western Cape,CPT - City of Cape Town,NATIONAL PARTY SOUTH AFRICA,PR,2296,42.1
3219,Western Cape,CPT - City of Cape Town,NATIONAL PARTY SOUTH AFRICA,Ward,1988,42.1
3220,Western Cape,CPT - City of Cape Town,NATIONAL PEOPLE'S PARTY,PR,449,42.1
3221,Western Cape,CPT - City of Cape Town,NATIONAL PEOPLE'S PARTY,Ward,812,42.1
3222,Western Cape,CPT - City of Cape Town,NATIONALIST COLOURED PARTY OF SOUTH AFRICA,PR,622,42.1
3223,Western Cape,CPT - City of Cape Town,NATIONALIST COLOURED PARTY OF SOUTH AFRICA,Ward,794,42.1
3224,Western Cape,CPT - City of Cape Town,PAN AFRICANIST CONGRESS OF AZANIA,PR,2938,42.1
3225,Western Cape,CPT - City of Cape Town,PAN AFRICANIST CONGRESS OF AZANIA,Ward,3381,42.1
3226,Western Cape,CPT - City of Cape Town,PATRIOTIC ALLIANCE,PR,2016,42.1
3227,Western Cape,CPT - City of Cape Town,PATRIOTIC ALLIANCE,Ward,2943,42.1
3228,Western Cape,CPT - City of Cape Town,PATRIOTIC ASSOCIATION OF SOUTH AFRICA,PR,111,42.1
3229,Western Cape,CPT - City of Cape Town,PATRIOTIC ASSOCIATION OF SOUTH AFRICA,Ward,19,42.1
3230,Western Cape,CPT - City of Cape Town,PEOPLE'S DEMOCRATIC MOVEMENT,PR,236,42.1
3231,Western Cape,CPT - City of Cape Town,PEOPLE'S DEMOCRATIC MOVEMENT,Ward,203,42.1
3232,Western Cape,CPT - City of Cape Town,SIZWE UMMAH NATION,PR,283,42.1
3233,Western Cape,CPT - City of Cape Town,SIZWE UMMAH NATION,Ward,276,42.1
3234,Western Cape,CPT - City of Cape Town,SOUTH AFRICA PEOPLE'S PARTY,PR,443,42.1
3235,Western Cape,CPT - City of Cape Town,SOUTH AFRICA PEOPLE'S PARTY,Ward,451,42.1
3236,Western Cape,CPT - City of Cape Town,SOUTH AFRICAN PEOPLE FOR EQUALITY,PR,171,42.1
3237,Western Cape,CPT - City of Cape Town,SOUTH AFRICAN PEOPLE FOR EQUALITY,Ward,145,42.1
3238,Western Cape,CPT - City of Cape Town,SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,PR,357,42.1
3239,Western Cape,CPT - City of Cape Town,SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,Ward,346,42.1
3240,Western Cape,CPT - City of Cape Town,THE GREENS,PR,433,42.1
3241,Western Cape,CPT - City of Cape Town,THE GREENS,Ward,45,42.1
3242,Western Cape,CPT - City of Cape Town,UBUNTU PARTY,PR,490,42.1
3243,Western Cape,CPT - City of Cape Town,UBUNTU PARTY,Ward,196,42.1
3244,Western Cape,CPT - City of Cape Town,UNITED DEMOCRATIC MOVEMENT,PR,4139,42.1
3245,Western Cape,CPT - City of Cape Town,UNITED DEMOCRATIC MOVEMENT,Ward,2441,42.1
3246,Western Cape,CPT - City of Cape Town,VRYHEIDSFRONT PLUS,PR,4919,42.1
3247,Western Cape,CPT - City of Cape Town,VRYHEIDSFRONT PLUS,Ward,5365,42.1
3248,Western Cape,WC011 - Matzikama,AFRICAN NATIONAL CONGRESS,PR,6212,32.57
3249,Western Cape,WC011 - Matzikama,AFRICAN NATIONAL CONGRESS,Ward,6114,32.57
3250,Western Cape,WC011 - Matzikama,DEMOCRATIC ALLIANCE,PR,9782,32.57
3251,Western Cape,WC011 - Matzikama,DEMOCRATIC ALLIANCE,Ward,9833,32.57
3252,Western Cape,WC011 - Matzikama,ECONOMIC FREEDOM FIGHTERS,PR,514,32.57
3253,Western Cape,WC011 - Matzikama,ECONOMIC FREEDOM FIGHTERS,Ward,505,32.57
3254,Western Cape,WC011 - Matzikama,NEW GENERATION PARTY,PR,197,32.57
3255,Western Cape,WC011 - Matzikama,NEW GENERATION PARTY,Ward,297,32.57
3256,Western Cape,WC011 - Matzikama,PATRIOTIC ALLIANCE,PR,388,32.57
3257,Western Cape,WC011 - Matzikama,PATRIOTIC ALLIANCE,Ward,390,32.57
3258,Western Cape,WC011 - Matzikama,THE PEOPLES INDEPENDENT CIVIC ORGANISATION,PR,67,32.57
3259,Western Cape,WC011 - Matzikama,THE PEOPLES INDEPENDENT CIVIC ORGANISATION,Ward,69,32.57
3260,Western Cape,WC011 - Matzikama,UNITED DEMOCRATS,PR,559,32.57
3261,Western Cape,WC011 - Matzikama,UNITED DEMOCRATS,Ward,587,32.57
3262,Western Cape,WC011 - Matzikama,VRYHEIDSFRONT PLUS,PR,184,32.57
3263,Western Cape,WC011 - Matzikama,VRYHEIDSFRONT PLUS,Ward,184,32.57
3264,Western Cape,WC012 - Cederberg,AFRICAN NATIONAL CONGRESS,PR,5483,33.91
3265,Western Cape,WC012 - Cederberg,AFRICAN NATIONAL CONGRESS,Ward,5507,33.91
3266,Western Cape,WC012 - Cederberg,ALLIANCE FOR DEMOCRATIC FREEDOM,PR,225,33.91
3267,Western Cape,WC012 - Cederberg,ALLIANCE FOR DEMOCRATIC FREEDOM,Ward,221,33.91
3268,Western Cape,WC012 - Cederberg,ALLIANCE OF DEMOCRATIC CONGRESS,PR,867,33.91
3269,Western Cape,WC012 - Cederberg,ALLIANCE OF DEMOCRATIC CONGRESS,Ward,912,33.91
3270,Western Cape,WC012 - Cederberg,COLOURED VOICE,PR,56,33.91
3271,Western Cape,WC012 - Cederberg,COLOURED VOICE,Ward,52,33.91
3272,Western Cape,WC012 - Cederberg,DEMOCRATIC ALLIANCE,PR,8455,33.91
3273,Western Cape,WC012 - Cederberg,DEMOCRATIC ALLIANCE,Ward,8440,33.91
3274,Western Cape,WC012 - Cederberg,DEMOCRATIC NEW CIVIC ASSOCIATION,PR,32,33.91
3275,Western Cape,WC012 - Cederberg,DEMOCRATIC NEW CIVIC ASSOCIATION,Ward,27,33.91
3276,Western Cape,WC012 - Cederberg,ECONOMIC FREEDOM FIGHTERS,PR,135,33.91
3277,Western Cape,WC012 - Cederberg,ECONOMIC FREEDOM FIGHTERS,Ward,123,33.91
3278,Western Cape,WC012 - Cederberg,INDEPENDENT,Ward,6,33.91
3279,Western Cape,WC012 - Cederberg,SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,Ward,38,33.91
3280,Western Cape,WC012 - Cederberg,THE PEOPLES INDEPENDENT CIVIC ORGANISATION,PR,20,33.91
3281,Western Cape,WC012 - Cederberg,THE PEOPLES INDEPENDENT CIVIC ORGANISATION,Ward,3,33.91
3282,Western Cape,WC013 - Bergrivier,AFRICAN NATIONAL CONGRESS,PR,5295,39.72
3283,Western Cape,WC013 - Bergrivier,AFRICAN NATIONAL CONGRESS,Ward,5324,39.72
3284,Western Cape,WC013 - Bergrivier,DEMOCRATIC ALLIANCE,PR,10405,39.72
3285,Western Cape,WC013 - Bergrivier,DEMOCRATIC ALLIANCE,Ward,10450,39.72
3286,Western Cape,WC013 - Bergrivier,ECONOMIC FREEDOM FIGHTERS,PR,195,39.72
3287,Western Cape,WC013 - Bergrivier,ECONOMIC FREEDOM FIGHTERS,Ward,185,39.72
3288,Western Cape,WC013 - Bergrivier,INDEPENDENT,Ward,29,39.72
3289,Western Cape,WC013 - Bergrivier,THE PEOPLES INDEPENDENT CIVIC ORGANISATION,PR,48,39.72
3290,Western Cape,WC013 - Bergrivier,VRYHEIDSFRONT PLUS,PR,290,39.72
3291,Western Cape,WC013 - Bergrivier,VRYHEIDSFRONT PLUS,Ward,326,39.72
3292,Western Cape,WC014 - Saldanha Bay,AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,238,38.16
3293,Western Cape,WC014 - Saldanha Bay,AFRICAN CHRISTIAN DEMOCRATIC PARTY,Ward,213,38.16
3294,Western Cape,WC014 - Saldanha Bay,AFRICAN NATIONAL CONGRESS,PR,10361,38.16
3295,Western Cape,WC014 - Saldanha Bay,AFRICAN NATIONAL CONGRESS,Ward,10306,38.16
3296,Western Cape,WC014 - Saldanha Bay,CAPE PARTY/ KAAPSE PARTY,PR,38,38.16
3297,Western Cape,WC014 - Saldanha Bay,CAPE PARTY/ KAAPSE PARTY,Ward,30,38.16
3298,Western Cape,WC014 - Saldanha Bay,DEMOCRATIC ALLIANCE,PR,21661,38.16
3299,Western Cape,WC014 - Saldanha Bay,DEMOCRATIC ALLIANCE,Ward,21207,38.16
3300,Western Cape,WC014 - Saldanha Bay,ECONOMIC FREEDOM FIGHTERS,PR,701,38.16
3301,Western Cape,WC014 - Saldanha Bay,ECONOMIC FREEDOM FIGHTERS,Ward,693,38.16
3302,Western Cape,WC014 - Saldanha Bay,INDEPENDENT,Ward,988,38.16
3303,Western Cape,WC014 - Saldanha Bay,KHOISAN REVOLUTION,PR,525,38.16
3304,Western Cape,WC014 - Saldanha Bay,KHOISAN REVOLUTION,Ward,483,38.16
3305,Western Cape,WC014 - Saldanha Bay,NASIONAAL DEMOKRATIESE PARTY/NATIONAL DEMOCRATIC PARTY,PR,133,38.16
3306,Western Cape,WC014 - Saldanha Bay,NASIONAAL DEMOKRATIESE PARTY/NATIONAL DEMOCRATIC PARTY,Ward,210,38.16
3307,Western Cape,WC014 - Saldanha Bay,NATIONALIST COLOURED PARTY OF SOUTH AFRICA,Ward,37,38.16
3308,Western Cape,WC014 - Saldanha Bay,SALDANHA BAY RESIDENTS ALLIANCE,PR,499,38.16
3309,Western Cape,WC014 - Saldanha Bay,SALDANHA BAY RESIDENTS ALLIANCE,Ward,634,38.16
3310,Western Cape,WC014 - Saldanha Bay,SERVICE TO OUR PEOPLE'S PARTY,PR,144,38.16
3311,Western Cape,WC014 - Saldanha Bay,SERVICE TO OUR PEOPLE'S PARTY,Ward,142,38.16
3312,Western Cape,WC014 - Saldanha Bay,THE PEOPLES INDEPENDENT CIVIC ORGANISATION,PR,23,38.16
3313,Western Cape,WC014 - Saldanha Bay,UBUNTU PARTY,PR,68,38.16
3314,Western Cape,WC014 - Saldanha Bay,UBUNTU PARTY,Ward,73,38.16
3315,Western Cape,WC014 - Saldanha Bay,UNITED DEMOCRATIC MOVEMENT,PR,58,38.16
3316,Western Cape,WC014 - Saldanha Bay,VRYHEIDSFRONT PLUS,PR,309,38.16
3317,Western Cape,WC014 - Saldanha Bay,VRYHEIDSFRONT PLUS,Ward,327,38.16
3318,Western Cape,WC015 - Swartland,AFRICAN NATIONAL CONGRESS,PR,6964,41.5
3319,Western Cape,WC015 - Swartland,AFRICAN NATIONAL CONGRESS,Ward,6724,41.5
3320,Western Cape,WC015 - Swartland,CAPE PARTY/ KAAPSE PARTY,PR,302,41.5
3321,Western Cape,WC015 - Swartland,CAPE PARTY/ KAAPSE PARTY,Ward,374,41.5
3322,Western Cape,WC015 - Swartland,DEMOCRATIC ALLIANCE,PR,20412,41.5
3323,Western Cape,WC015 - Swartland,DEMOCRATIC ALLIANCE,Ward,19969,41.5
3324,Western Cape,WC015 - Swartland,ECONOMIC FREEDOM FIGHTERS,PR,789,41.5
3325,Western Cape,WC015 - Swartland,ECONOMIC FREEDOM FIGHTERS,Ward,765,41.5
3326,Western Cape,WC015 - Swartland,INDEPENDENT,Ward,554,41.5
3327,Western Cape,WC015 - Swartland,NATIONALIST COLOURED PARTY OF SOUTH AFRICA,Ward,294,41.5
3328,Western Cape,WC015 - Swartland,SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,PR,140,41.5
3329,Western Cape,WC015 - Swartland,SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,Ward,75,41.5
3330,Western Cape,WC022 - Witzenberg,AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,327,23.38
3331,Western Cape,WC022 - Witzenberg,AFRICAN CHRISTIAN DEMOCRATIC PARTY,Ward,349,23.38
3332,Western Cape,WC022 - Witzenberg,AFRICAN NATIONAL CONGRESS,PR,7861,23.38
3333,Western Cape,WC022 - Witzenberg,AFRICAN NATIONAL CONGRESS,Ward,7497,23.38
3334,Western Cape,WC022 - Witzenberg,CONGRESS  OF THE PEOPLE,PR,423,23.38
3335,Western Cape,WC022 - Witzenberg,CONGRESS  OF THE PEOPLE,Ward,389,23.38
3336,Western Cape,WC022 - Witzenberg,DEMOCRATIC ALLIANCE,PR,10985,23.38
3337,Western Cape,WC022 - Witzenberg,DEMOCRATIC ALLIANCE,Ward,10886,23.38
3338,Western Cape,WC022 - Witzenberg,DEMOCRATIC ASSOCIATION OF WITZENBERG INDEPENDENCE,PR,264,23.38
3339,Western Cape,WC022 - Witzenberg,DEMOCRATIC ASSOCIATION OF WITZENBERG INDEPENDENCE,Ward,312,23.38
3340,Western Cape,WC022 - Witzenberg,ECONOMIC FREEDOM FIGHTERS,PR,783,23.38
3341,Western Cape,WC022 - Witzenberg,ECONOMIC FREEDOM FIGHTERS,Ward,773,23.38
3342,Western Cape,WC022 - Witzenberg,INDEPENDENT,Ward,426,23.38
3343,Western Cape,WC022 - Witzenberg,INDEPENDENT CIVIC ORGANISATION OF SOUTH AFRICA,PR,944,23.38
3344,Western Cape,WC022 - Witzenberg,INDEPENDENT CIVIC ORGANISATION OF SOUTH AFRICA,Ward,873,23.38
3345,Western Cape,WC022 - Witzenberg,LAND CLAIMS FIGHTERS,PR,337,23.38
3346,Western Cape,WC022 - Witzenberg,LAND CLAIMS FIGHTERS,Ward,424,23.38
3347,Western Cape,WC022 - Witzenberg,PATRIOTIC ALLIANCE,PR,270,23.38
3348,Western Cape,WC022 - Witzenberg,PATRIOTIC ALLIANCE,Ward,221,23.38
3349,Western Cape,WC022 - Witzenberg,PEOPLE'S DEMOCRATIC MOVEMENT,PR,70,23.38
