,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
1686,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,6382,52.61
1687,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,6036,52.61
1688,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],FUTURE DEMOCRATIC PARTY,PR,447,52.61
1689,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],FUTURE DEMOCRATIC PARTY,WARD,439,52.61
1690,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],INDEPENDENT,WARD,5415,52.61
1691,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],PAN AFRICANIST CONGRESS OF AZANIA,PR,339,52.61
1692,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],PAN AFRICANIST CONGRESS OF AZANIA,WARD,189,52.61
1693,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,135,52.61
1694,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,184,52.61
1695,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],UNITED DEMOCRATIC MOVEMENT,PR,189,52.61
1696,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],UNITED DEMOCRATIC MOVEMENT,WARD,241,52.61
1697,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],VRYHEIDSFRONT PLUS,PR,189,52.61
1698,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],VRYHEIDSFRONT PLUS,WARD,297,52.61
1699,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],XIMOKO PARTY,PR,188,52.61
1700,Limpopo,LIM333 - Greater Tzaneen [Tzaneen],XIMOKO PARTY,WARD,14,52.61
1701,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,330,58.77
1702,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,388,58.77
1703,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],AFRICAN NATIONAL CONGRESS,PR,25772,58.77
1704,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],AFRICAN NATIONAL CONGRESS,WARD,24612,58.77
1705,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],AZANIAN PEOPLE'S ORGANISATION,PR,87,58.77
1706,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],AZANIAN PEOPLE'S ORGANISATION,WARD,37,58.77
1707,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],CONGRESS  OF THE PEOPLE,PR,1354,58.77
1708,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],CONGRESS  OF THE PEOPLE,WARD,1433,58.77
1709,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3186,58.77
1710,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2991,58.77
1711,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],INDEPENDENT,WARD,1050,58.77
1712,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],INDEPENDENT RATEPAYERS ASSOCIATION OF SA,PR,796,58.77
1713,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],INDEPENDENT RATEPAYERS ASSOCIATION OF SA,WARD,982,58.77
1714,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],PAN AFRICANIST CONGRESS OF AZANIA,PR,78,58.77
1715,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],PAN AFRICANIST CONGRESS OF AZANIA,WARD,115,58.77
1716,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],UNITED DEMOCRATIC MOVEMENT,PR,374,58.77
1717,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],UNITED DEMOCRATIC MOVEMENT,WARD,432,58.77
1718,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],XIMOKO PARTY,PR,64,58.77
1719,Limpopo,LIM334 - Ba-Phalaborwa [Phalaborwa],XIMOKO PARTY,WARD,4,58.77
1720,Limpopo,LIM335 - Maruleng [Hoedspruit],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,321,62.14
1721,Limpopo,LIM335 - Maruleng [Hoedspruit],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,307,62.14
1722,Limpopo,LIM335 - Maruleng [Hoedspruit],AFRICAN NATIONAL CONGRESS,PR,19561,62.14
1723,Limpopo,LIM335 - Maruleng [Hoedspruit],AFRICAN NATIONAL CONGRESS,WARD,19024,62.14
1724,Limpopo,LIM335 - Maruleng [Hoedspruit],AFRICAN PEOPLE'S CONVENTION,PR,598,62.14
1725,Limpopo,LIM335 - Maruleng [Hoedspruit],AFRICAN PEOPLE'S CONVENTION,WARD,602,62.14
1726,Limpopo,LIM335 - Maruleng [Hoedspruit],CONGRESS  OF THE PEOPLE,PR,2379,62.14
1727,Limpopo,LIM335 - Maruleng [Hoedspruit],CONGRESS  OF THE PEOPLE,WARD,2117,62.14
1728,Limpopo,LIM335 - Maruleng [Hoedspruit],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2068,62.14
1729,Limpopo,LIM335 - Maruleng [Hoedspruit],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2041,62.14
1730,Limpopo,LIM335 - Maruleng [Hoedspruit],INDEPENDENT,WARD,868,62.14
1731,Limpopo,LIM335 - Maruleng [Hoedspruit],PAN AFRICANIST CONGRESS OF AZANIA,PR,2482,62.14
1732,Limpopo,LIM335 - Maruleng [Hoedspruit],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2498,62.14
1733,Limpopo,LIM335 - Maruleng [Hoedspruit],UNITED DEMOCRATIC MOVEMENT,PR,35,62.14
1734,Limpopo,LIM335 - Maruleng [Hoedspruit],UNITED DEMOCRATIC MOVEMENT,WARD,32,62.14
1735,Limpopo,LIM341 - Musina [Messina],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1337,50.09
1736,Limpopo,LIM341 - Musina [Messina],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1080,50.09
1737,Limpopo,LIM341 - Musina [Messina],AFRICAN NATIONAL CONGRESS,PR,7839,50.09
1738,Limpopo,LIM341 - Musina [Messina],AFRICAN NATIONAL CONGRESS,WARD,7748,50.09
1739,Limpopo,LIM341 - Musina [Messina],CONGRESS  OF THE PEOPLE,PR,567,50.09
1740,Limpopo,LIM341 - Musina [Messina],CONGRESS  OF THE PEOPLE,WARD,532,50.09
1741,Limpopo,LIM341 - Musina [Messina],INDEPENDENT,WARD,329,50.09
1742,Limpopo,LIM341 - Musina [Messina],PAN AFRICANIST CONGRESS OF AZANIA,PR,440,50.09
1743,Limpopo,LIM341 - Musina [Messina],PAN AFRICANIST CONGRESS OF AZANIA,WARD,453,50.09
1744,Limpopo,LIM342 - Mutale [Mutale-Masisi],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,333,54.34
1745,Limpopo,LIM342 - Mutale [Mutale-Masisi],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,346,54.34
1746,Limpopo,LIM342 - Mutale [Mutale-Masisi],AFRICAN NATIONAL CONGRESS,PR,20254,54.34
1747,Limpopo,LIM342 - Mutale [Mutale-Masisi],AFRICAN NATIONAL CONGRESS,WARD,19826,54.34
1748,Limpopo,LIM342 - Mutale [Mutale-Masisi],AZANIAN PEOPLE'S ORGANISATION,PR,381,54.34
1749,Limpopo,LIM342 - Mutale [Mutale-Masisi],AZANIAN PEOPLE'S ORGANISATION,WARD,450,54.34
1750,Limpopo,LIM342 - Mutale [Mutale-Masisi],CONGRESS  OF THE PEOPLE,PR,750,54.34
1751,Limpopo,LIM342 - Mutale [Mutale-Masisi],CONGRESS  OF THE PEOPLE,WARD,355,54.34
1752,Limpopo,LIM342 - Mutale [Mutale-Masisi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1122,54.34
1753,Limpopo,LIM342 - Mutale [Mutale-Masisi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,953,54.34
1754,Limpopo,LIM342 - Mutale [Mutale-Masisi],INDEPENDENT,WARD,823,54.34
1755,Limpopo,LIM342 - Mutale [Mutale-Masisi],PAN AFRICANIST CONGRESS OF AZANIA,PR,396,54.34
1756,Limpopo,LIM342 - Mutale [Mutale-Masisi],PAN AFRICANIST CONGRESS OF AZANIA,WARD,514,54.34
1757,Limpopo,LIM343 - Thulamela [Thohoyandou],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1366,49.81
1758,Limpopo,LIM343 - Thulamela [Thohoyandou],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1681,49.81
1759,Limpopo,LIM343 - Thulamela [Thohoyandou],AFRICAN NATIONAL CONGRESS,PR,114096,49.81
1760,Limpopo,LIM343 - Thulamela [Thohoyandou],AFRICAN NATIONAL CONGRESS,WARD,112511,49.81
1761,Limpopo,LIM343 - Thulamela [Thohoyandou],AZANIAN PEOPLE'S ORGANISATION,PR,318,49.81
1762,Limpopo,LIM343 - Thulamela [Thohoyandou],AZANIAN PEOPLE'S ORGANISATION,WARD,124,49.81
1763,Limpopo,LIM343 - Thulamela [Thohoyandou],BLACK CONSCIOUSNESS PARTY,PR,327,49.81
1764,Limpopo,LIM343 - Thulamela [Thohoyandou],BLACK CONSCIOUSNESS PARTY,WARD,301,49.81
1765,Limpopo,LIM343 - Thulamela [Thohoyandou],CONGRESS  OF THE PEOPLE,PR,3546,49.81
1766,Limpopo,LIM343 - Thulamela [Thohoyandou],CONGRESS  OF THE PEOPLE,WARD,3312,49.81
1767,Limpopo,LIM343 - Thulamela [Thohoyandou],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,4424,49.81
1768,Limpopo,LIM343 - Thulamela [Thohoyandou],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4841,49.81
1769,Limpopo,LIM343 - Thulamela [Thohoyandou],INDEPENDENT,WARD,1100,49.81
1770,Limpopo,LIM343 - Thulamela [Thohoyandou],MOVEMENT DEMOCRATIC PARTY,PR,77,49.81
1771,Limpopo,LIM343 - Thulamela [Thohoyandou],MOVEMENT DEMOCRATIC PARTY,WARD,33,49.81
1772,Limpopo,LIM343 - Thulamela [Thohoyandou],NATIONAL FREEDOM PARTY,PR,164,49.81
1773,Limpopo,LIM343 - Thulamela [Thohoyandou],NATIONAL FREEDOM PARTY,WARD,79,49.81
1774,Limpopo,LIM343 - Thulamela [Thohoyandou],PAN AFRICANIST CONGRESS OF AZANIA,PR,4781,49.81
1775,Limpopo,LIM343 - Thulamela [Thohoyandou],PAN AFRICANIST CONGRESS OF AZANIA,WARD,5148,49.81
1776,Limpopo,LIM343 - Thulamela [Thohoyandou],UNITED DEMOCRATIC MOVEMENT,PR,1085,49.81
1777,Limpopo,LIM343 - Thulamela [Thohoyandou],UNITED DEMOCRATIC MOVEMENT,WARD,1079,49.81
1778,Limpopo,LIM343 - Thulamela [Thohoyandou],XIMOKO PARTY,PR,736,49.81
1779,Limpopo,LIM343 - Thulamela [Thohoyandou],XIMOKO PARTY,WARD,615,49.81
1780,Limpopo,LIM344 - Makhado [Louis Trichardt],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1046,49.89
1781,Limpopo,LIM344 - Makhado [Louis Trichardt],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1203,49.89
1782,Limpopo,LIM344 - Makhado [Louis Trichardt],AFRICAN NATIONAL CONGRESS,PR,94863,49.89
1783,Limpopo,LIM344 - Makhado [Louis Trichardt],AFRICAN NATIONAL CONGRESS,WARD,92212,49.89
1784,Limpopo,LIM344 - Makhado [Louis Trichardt],AFRICAN PEOPLE'S CONVENTION,PR,637,49.89
1785,Limpopo,LIM344 - Makhado [Louis Trichardt],AFRICAN PEOPLE'S CONVENTION,WARD,177,49.89
1786,Limpopo,LIM344 - Makhado [Louis Trichardt],AZANIAN PEOPLE'S ORGANISATION,PR,423,49.89
1787,Limpopo,LIM344 - Makhado [Louis Trichardt],AZANIAN PEOPLE'S ORGANISATION,WARD,200,49.89
1788,Limpopo,LIM344 - Makhado [Louis Trichardt],CONGRESS  OF THE PEOPLE,PR,4527,49.89
1789,Limpopo,LIM344 - Makhado [Louis Trichardt],CONGRESS  OF THE PEOPLE,WARD,4471,49.89
1790,Limpopo,LIM344 - Makhado [Louis Trichardt],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,7178,49.89
1791,Limpopo,LIM344 - Makhado [Louis Trichardt],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7256,49.89
1792,Limpopo,LIM344 - Makhado [Louis Trichardt],INDEPENDENT,WARD,5000,49.89
1793,Limpopo,LIM344 - Makhado [Louis Trichardt],NATIONAL FREEDOM PARTY,PR,177,49.89
1794,Limpopo,LIM344 - Makhado [Louis Trichardt],NATIONAL FREEDOM PARTY,WARD,41,49.89
1795,Limpopo,LIM344 - Makhado [Louis Trichardt],PAN AFRICANIST CONGRESS OF AZANIA,PR,422,49.89
1796,Limpopo,LIM344 - Makhado [Louis Trichardt],PAN AFRICANIST CONGRESS OF AZANIA,WARD,525,49.89
1797,Limpopo,LIM344 - Makhado [Louis Trichardt],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,113,49.89
1798,Limpopo,LIM344 - Makhado [Louis Trichardt],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,35,49.89
1799,Limpopo,LIM344 - Makhado [Louis Trichardt],XIMOKO PARTY,PR,318,49.89
1800,Limpopo,LIM344 - Makhado [Louis Trichardt],XIMOKO PARTY,WARD,79,49.89
1801,Limpopo,LIM351 - Blouberg [Bochum/My Darling],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1714,52.7
1802,Limpopo,LIM351 - Blouberg [Bochum/My Darling],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,529,52.7
1803,Limpopo,LIM351 - Blouberg [Bochum/My Darling],AFRICAN NATIONAL CONGRESS,PR,32461,52.7
1804,Limpopo,LIM351 - Blouberg [Bochum/My Darling],AFRICAN NATIONAL CONGRESS,WARD,31873,52.7
1805,Limpopo,LIM351 - Blouberg [Bochum/My Darling],AZANIAN PEOPLE'S ORGANISATION,PR,179,52.7
1806,Limpopo,LIM351 - Blouberg [Bochum/My Darling],AZANIAN PEOPLE'S ORGANISATION,WARD,77,52.7
1807,Limpopo,LIM351 - Blouberg [Bochum/My Darling],CONGRESS  OF THE PEOPLE,PR,636,52.7
1808,Limpopo,LIM351 - Blouberg [Bochum/My Darling],CONGRESS  OF THE PEOPLE,WARD,523,52.7
1809,Limpopo,LIM351 - Blouberg [Bochum/My Darling],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1421,52.7
1810,Limpopo,LIM351 - Blouberg [Bochum/My Darling],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1487,52.7
1811,Limpopo,LIM351 - Blouberg [Bochum/My Darling],INDEPENDENT,WARD,1873,52.7
1812,Limpopo,LIM351 - Blouberg [Bochum/My Darling],UNITED DEMOCRATIC MOVEMENT,PR,97,52.7
1813,Limpopo,LIM351 - Blouberg [Bochum/My Darling],UNITED DEMOCRATIC MOVEMENT,WARD,16,52.7
1814,Limpopo,LIM352 - Aganang [Moletji/Matlala],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,541,49.9
1815,Limpopo,LIM352 - Aganang [Moletji/Matlala],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,610,49.9
1816,Limpopo,LIM352 - Aganang [Moletji/Matlala],AFRICAN NATIONAL CONGRESS,PR,26599,49.9
1817,Limpopo,LIM352 - Aganang [Moletji/Matlala],AFRICAN NATIONAL CONGRESS,WARD,26294,49.9
1818,Limpopo,LIM352 - Aganang [Moletji/Matlala],AFRICAN PEOPLE'S CONVENTION,PR,238,49.9
1819,Limpopo,LIM352 - Aganang [Moletji/Matlala],AFRICAN PEOPLE'S CONVENTION,WARD,17,49.9
1820,Limpopo,LIM352 - Aganang [Moletji/Matlala],AZANIAN PEOPLE'S ORGANISATION,PR,349,49.9
1821,Limpopo,LIM352 - Aganang [Moletji/Matlala],AZANIAN PEOPLE'S ORGANISATION,WARD,524,49.9
1822,Limpopo,LIM352 - Aganang [Moletji/Matlala],CONGRESS  OF THE PEOPLE,PR,1230,49.9
1823,Limpopo,LIM352 - Aganang [Moletji/Matlala],CONGRESS  OF THE PEOPLE,WARD,1339,49.9
1824,Limpopo,LIM352 - Aganang [Moletji/Matlala],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,936,49.9
1825,Limpopo,LIM352 - Aganang [Moletji/Matlala],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,920,49.9
1826,Limpopo,LIM352 - Aganang [Moletji/Matlala],NATIONAL FREEDOM PARTY,PR,203,49.9
1827,Limpopo,LIM352 - Aganang [Moletji/Matlala],NATIONAL FREEDOM PARTY,WARD,173,49.9
1828,Limpopo,LIM352 - Aganang [Moletji/Matlala],PAN AFRICANIST CONGRESS OF AZANIA,PR,175,49.9
1829,Limpopo,LIM352 - Aganang [Moletji/Matlala],PAN AFRICANIST CONGRESS OF AZANIA,WARD,252,49.9
1830,Limpopo,LIM352 - Aganang [Moletji/Matlala],UNITED DEMOCRATIC MOVEMENT,PR,525,49.9
1831,Limpopo,LIM352 - Aganang [Moletji/Matlala],UNITED DEMOCRATIC MOVEMENT,WARD,569,49.9
1832,Limpopo,LIM353 - Molemole [Dendron/Dikgale],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,343,51.83
1833,Limpopo,LIM353 - Molemole [Dendron/Dikgale],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,406,51.83
1834,Limpopo,LIM353 - Molemole [Dendron/Dikgale],AFRICAN NATIONAL CONGRESS,PR,20525,51.83
1835,Limpopo,LIM353 - Molemole [Dendron/Dikgale],AFRICAN NATIONAL CONGRESS,WARD,19517,51.83
1836,Limpopo,LIM353 - Molemole [Dendron/Dikgale],AZANIAN PEOPLE'S ORGANISATION,PR,147,51.83
1837,Limpopo,LIM353 - Molemole [Dendron/Dikgale],AZANIAN PEOPLE'S ORGANISATION,WARD,22,51.83
1838,Limpopo,LIM353 - Molemole [Dendron/Dikgale],CONGRESS  OF THE PEOPLE,PR,880,51.83
1839,Limpopo,LIM353 - Molemole [Dendron/Dikgale],CONGRESS  OF THE PEOPLE,WARD,759,51.83
1840,Limpopo,LIM353 - Molemole [Dendron/Dikgale],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,989,51.83
1841,Limpopo,LIM353 - Molemole [Dendron/Dikgale],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,970,51.83
1842,Limpopo,LIM353 - Molemole [Dendron/Dikgale],INDEPENDENT,WARD,1288,51.83
1843,Limpopo,LIM353 - Molemole [Dendron/Dikgale],PAN AFRICANIST CONGRESS OF AZANIA,PR,105,51.83
1844,Limpopo,LIM353 - Molemole [Dendron/Dikgale],PAN AFRICANIST CONGRESS OF AZANIA,WARD,132,51.83
1845,Limpopo,LIM354 - Polokwane [Pietersburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1214,52.89
1846,Limpopo,LIM354 - Polokwane [Pietersburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1110,52.89
1847,Limpopo,LIM354 - Polokwane [Pietersburg],AFRICAN NATIONAL CONGRESS,PR,91293,52.89
1848,Limpopo,LIM354 - Polokwane [Pietersburg],AFRICAN NATIONAL CONGRESS,WARD,87275,52.89
1849,Limpopo,LIM354 - Polokwane [Pietersburg],AZANIAN PEOPLE'S ORGANISATION,PR,1134,52.89
1850,Limpopo,LIM354 - Polokwane [Pietersburg],AZANIAN PEOPLE'S ORGANISATION,WARD,987,52.89
1851,Limpopo,LIM354 - Polokwane [Pietersburg],CONGRESS  OF THE PEOPLE,PR,4551,52.89
1852,Limpopo,LIM354 - Polokwane [Pietersburg],CONGRESS  OF THE PEOPLE,WARD,4291,52.89
1853,Limpopo,LIM354 - Polokwane [Pietersburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,13008,52.89
1854,Limpopo,LIM354 - Polokwane [Pietersburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,12651,52.89
1855,Limpopo,LIM354 - Polokwane [Pietersburg],INDEPENDENT,WARD,3644,52.89
1856,Limpopo,LIM354 - Polokwane [Pietersburg],NATIONAL FREEDOM PARTY,PR,498,52.89
1857,Limpopo,LIM354 - Polokwane [Pietersburg],NATIONAL FREEDOM PARTY,WARD,853,52.89
1858,Limpopo,LIM354 - Polokwane [Pietersburg],PAN AFRICANIST CONGRESS OF AZANIA,PR,675,52.89
1859,Limpopo,LIM354 - Polokwane [Pietersburg],PAN AFRICANIST CONGRESS OF AZANIA,WARD,767,52.89
1860,Limpopo,LIM354 - Polokwane [Pietersburg],UNITED DEMOCRATIC MOVEMENT,PR,545,52.89
1861,Limpopo,LIM354 - Polokwane [Pietersburg],UNITED DEMOCRATIC MOVEMENT,WARD,608,52.89
1862,Limpopo,LIM354 - Polokwane [Pietersburg],VRYHEIDSFRONT PLUS,PR,856,52.89
1863,Limpopo,LIM354 - Polokwane [Pietersburg],VRYHEIDSFRONT PLUS,WARD,1075,52.89
1864,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,492,51.7
1865,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,507,51.7
1866,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],AFRICAN NATIONAL CONGRESS,PR,36972,51.7
1867,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],AFRICAN NATIONAL CONGRESS,WARD,35242,51.7
1868,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],AZANIAN PEOPLE'S ORGANISATION,PR,592,51.7
1869,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],AZANIAN PEOPLE'S ORGANISATION,WARD,320,51.7
1870,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],BLACK CONSCIOUSNESS PARTY,PR,169,51.7
1871,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],BLACK CONSCIOUSNESS PARTY,WARD,21,51.7
1872,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],CONGRESS  OF THE PEOPLE,PR,3246,51.7
1873,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],CONGRESS  OF THE PEOPLE,WARD,2356,51.7
1874,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1813,51.7
1875,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1687,51.7
1876,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],INDEPENDENT,WARD,4193,51.7
1877,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],PAN AFRICANIST CONGRESS OF AZANIA,PR,1530,51.7
1878,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],PAN AFRICANIST CONGRESS OF AZANIA,WARD,876,51.7
1879,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],UNITED INDEPENDENT FRONT,PR,188,51.7
1880,Limpopo,LIM355 - Lepele-Nkumpi [Lebowakgomo],UNITED INDEPENDENT FRONT,WARD,137,51.7
1881,Limpopo,LIM361 - Thabazimbi [Thabazimbi],AFRICAN NATIONAL CONGRESS,PR,11769,49.23
1882,Limpopo,LIM361 - Thabazimbi [Thabazimbi],AFRICAN NATIONAL CONGRESS,WARD,10291,49.23
1883,Limpopo,LIM361 - Thabazimbi [Thabazimbi],AFRICAN PEOPLE'S CONVENTION,PR,173,49.23
1884,Limpopo,LIM361 - Thabazimbi [Thabazimbi],AFRICAN PEOPLE'S CONVENTION,WARD,25,49.23
1885,Limpopo,LIM361 - Thabazimbi [Thabazimbi],CONGRESS  OF THE PEOPLE,PR,404,49.23
1886,Limpopo,LIM361 - Thabazimbi [Thabazimbi],CONGRESS  OF THE PEOPLE,WARD,26,49.23
1887,Limpopo,LIM361 - Thabazimbi [Thabazimbi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3693,49.23
1888,Limpopo,LIM361 - Thabazimbi [Thabazimbi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3292,49.23
1889,Limpopo,LIM361 - Thabazimbi [Thabazimbi],INDEPENDENT,WARD,3997,49.23
1890,Limpopo,LIM361 - Thabazimbi [Thabazimbi],MOVEMENT DEMOCRATIC PARTY,PR,101,49.23
1891,Limpopo,LIM361 - Thabazimbi [Thabazimbi],MOVEMENT DEMOCRATIC PARTY,WARD,52,49.23
1892,Limpopo,LIM361 - Thabazimbi [Thabazimbi],UNITED DEMOCRATIC MOVEMENT,PR,383,49.23
1893,Limpopo,LIM361 - Thabazimbi [Thabazimbi],UNITED DEMOCRATIC MOVEMENT,WARD,273,49.23
1894,Limpopo,LIM361 - Thabazimbi [Thabazimbi],VRYHEIDSFRONT PLUS,PR,337,49.23
1895,Limpopo,LIM361 - Thabazimbi [Thabazimbi],VRYHEIDSFRONT PLUS,WARD,359,49.23
1896,Limpopo,LIM362 - Lephalale [Ellisras],AFRICAN NATIONAL CONGRESS,PR,18399,54.78
1897,Limpopo,LIM362 - Lephalale [Ellisras],AFRICAN NATIONAL CONGRESS,WARD,18156,54.78
1898,Limpopo,LIM362 - Lephalale [Ellisras],AFRICAN PEOPLE'S CONVENTION,PR,156,54.78
1899,Limpopo,LIM362 - Lephalale [Ellisras],AFRICAN PEOPLE'S CONVENTION,WARD,106,54.78
1900,Limpopo,LIM362 - Lephalale [Ellisras],CONGRESS  OF THE PEOPLE,PR,774,54.78
1901,Limpopo,LIM362 - Lephalale [Ellisras],CONGRESS  OF THE PEOPLE,WARD,830,54.78
1902,Limpopo,LIM362 - Lephalale [Ellisras],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2781,54.78
1903,Limpopo,LIM362 - Lephalale [Ellisras],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2854,54.78
1904,Limpopo,LIM362 - Lephalale [Ellisras],PAN AFRICANIST CONGRESS OF AZANIA,PR,121,54.78
1905,Limpopo,LIM362 - Lephalale [Ellisras],PAN AFRICANIST CONGRESS OF AZANIA,WARD,156,54.78
1906,Limpopo,LIM362 - Lephalale [Ellisras],UNITED DEMOCRATIC MOVEMENT,PR,42,54.78
1907,Limpopo,LIM362 - Lephalale [Ellisras],UNITED DEMOCRATIC MOVEMENT,WARD,92,54.78
1908,Limpopo,LIM364 - Mookgopong [Naboomspruit],AFRICAN NATIONAL CONGRESS,PR,5953,54.58
1909,Limpopo,LIM364 - Mookgopong [Naboomspruit],AFRICAN NATIONAL CONGRESS,WARD,5802,54.58
